Date,Ticker,Close_Price,Volume,Log_Ret,Vol_20,Vol_200,Vol_Ratio,Ret_1M,Ret_3M,Efficiency,Vol_Shock,Ret_Lag1,Ret_Lag2,Ret_Lag3,Ret_Lag5,Ret_Lag10,Ret_Lag20,Sentiment,Phase1_Signal
2011-02-01,RELIANCE.NS,182.51101684570312,37898873,-0.026230161219840512,0.015559719359290004,0.01576454461973265,0.987007219974736,-0.15166738158705517,-0.15939172812317803,0.5278611703128171,1.8137901375169858,0.006876628356923945,-0.03201239051901114,-0.016621469021891305,-0.015523276203019156,-0.003600964601646322,-0.0029324020184439896,-0.04062768133041404,0.5226027834399977
2011-02-02,RELIANCE.NS,187.76927185058594,28465716,0.028403394239404273,0.01643546105665804,0.015889450891545268,1.0343630606771506,-0.14464760361001594,-0.16628215810253222,0.5065019146615638,1.3500439359597305,-0.026230161219840512,0.006876628356923945,-0.03201239051901114,-0.013574596672817785,-0.003061298915696642,0.020162648277525022,0.11007440847833766,0.527014702373725
2011-02-03,RELIANCE.NS,192.3753662109375,17047728,0.0242345640700303,0.01789349486719692,0.015917708122247735,1.1241250769127802,-0.12260643854200604,-0.15105462718388174,0.40103372089899936,0.8210348809308204,0.028403394239404273,-0.026230161219840512,0.006876628356923945,-0.016621469021891305,-0.014886243073159578,-0.0012075428862826899,0.20648278749547358,0.522255674603229
2011-02-04,RELIANCE.NS,187.5043487548828,20715343,-0.025646457286956945,0.01798324974179862,0.015992131474394607,1.1245061216881589,-0.15254235534796268,-0.17008701795097703,0.482799001438646,0.9966996570667068,0.0242345640700303,0.028403394239404273,-0.026230161219840512,-0.03201239051901114,-0.01056432657822528,0.009068332018194014,0.17150613284149546,0.48651093392005806
2011-02-07,RELIANCE.NS,189.34881591796875,14586353,0.009788862423457832,0.01823771169534673,0.01597437371935146,1.1416855531089425,-0.12798010564449214,-0.1570948829359582,0.41087864938266816,0.7117582834613863,-0.025646457286956945,0.0242345640700303,0.028403394239404273,0.006876628356923945,0.017326095096126693,-0.018782514659180655,-0.03072827952379464,0.4956696779112379
2011-02-08,RELIANCE.NS,186.53622436523438,19685333,-0.014965448179796368,0.017496784738091853,0.015994541325541574,1.093922256473298,-0.11437436185208838,-0.15246788330676542,0.3767937188159153,0.9709487508851798,0.009788862423457832,-0.025646457286956945,0.0242345640700303,-0.026230161219840512,-0.015523276203019156,-0.03044754091009065,0.13872400163589488,0.4896226610042995
2011-02-09,RELIANCE.NS,186.34262084960938,38228022,-0.0010384259418674594,0.01724719221001547,0.015718443279118078,1.0972582910248072,-0.09810125764291078,-0.13895569836237198,0.3371763660090106,1.8583718966993708,-0.014965448179796368,0.009788862423457832,-0.025646457286956945,0.028403394239404273,-0.013574596672817785,-0.019246349668457303,0.289038807384188,0.4795505932396376
2011-02-10,RELIANCE.NS,183.35682678222656,28347803,-0.016152899369401737,0.016609589879378397,0.01570582848670152,1.057543057562491,-0.1272312523164757,-0.14700883119184138,0.4482992121389866,1.380934264270192,-0.0010384259418674594,-0.014965448179796368,0.009788862423457832,0.0242345640700303,-0.016621469021891305,0.01667872844836011,0.25725752566262516,0.46262984302165006
2011-02-11,RELIANCE.NS,185.45608520507812,20012347,0.011383989148556064,0.0169652549827468,0.015728815626359322,1.078609819439639,-0.10380642534378404,-0.11698190684916698,0.3667354736794941,0.9736615731617867,-0.016152899369401737,-0.0010384259418674594,-0.014965448179796368,-0.025646457286956945,-0.03201239051901114,-0.015101816719785227,0.07267827446674535,0.45388596022852873
2011-02-14,RELIANCE.NS,186.4445037841797,30145949,0.005315511379386472,0.01701212886862732,0.015721358194124218,1.0821030001711636,-0.0865703456571707,-0.1143813773198985,0.3114231330451559,1.4591502161367371,0.011383989148556064,-0.016152899369401737,-0.0010384259418674594,0.009788862423457832,0.006876628356923945,-0.013734421949236299,-0.047725172885473496,0.4355772283679281
2011-02-15,RELIANCE.NS,191.927001953125,27266420,0.028981473612115383,0.018592226138294053,0.015858466205140184,1.1723848887900508,-0.05631841584348585,-0.0547553221701208,0.18627809100293813,1.3101021446585661,0.005315511379386472,0.011383989148556064,-0.016152899369401737,-0.014965448179796368,-0.026230161219840512,-0.003600964601646322,0.0800680126112225,0.4651322875665034
2011-02-16,RELIANCE.NS,192.42630004882812,11041551,0.0025981219568949414,0.018632638998401813,0.015859850292083425,1.174830698603911,-0.050962583429328134,-0.06727586729731627,0.16838304604896237,0.5339896104571159,0.028981473612115383,0.005315511379386472,0.011383989148556064,-0.0010384259418674594,0.028403394239404273,-0.003061298915696642,0.16585460694447265,0.49902702322064807
2011-02-17,RELIANCE.NS,194.42367553710938,14091434,0.01032644882292205,0.018611627617362306,0.01585365651870398,1.1739643529809354,-0.026730602345807042,-0.04183399369276464,0.08845367271466222,0.6870072159697125,0.0025981219568949414,0.028981473612115383,0.005315511379386472,-0.016152899369401737,0.0242345640700303,-0.014886243073159578,0.022489730814887185,0.5335029756251038
2011-02-18,RELIANCE.NS,190.67356872558594,15747939,-0.01947677068693123,0.018947408220932244,0.015814109248003475,1.1981331305981933,-0.03536627183223995,-0.06073997494902317,0.11271754590431708,0.7687041633106508,0.01032644882292205,0.0025981219568949414,0.028981473612115383,0.011383989148556064,-0.025646457286956945,-0.01056432657822528,0.1293894352748786,0.5757096295705892
2011-02-21,RELIANCE.NS,194.91278076171875,25629860,0.021989278693793395,0.01922186181951869,0.015460573971649247,1.2432825491968593,-0.030857503215729998,-0.023634686097251167,0.0988161057049866,1.2585484695546185,-0.01947677068693123,0.01032644882292205,0.0025981219568949414,0.005315511379386472,0.009788862423457832,0.017326095096126693,0.5090939904417837,0.6268954247380171
2011-02-22,RELIANCE.NS,200.7213897705078,88922943,0.029365645600592506,0.020106866957756354,0.015587811225323595,1.289909575315565,0.013637452584269516,0.02338044675152684,0.04121991188655744,4.114423450344049,0.021989278693793395,-0.01947677068693123,0.01032644882292205,0.028981473612115383,-0.014965448179796368,-0.015523276203019156,-0.029040487509681672,0.6111138340539286
2011-02-23,RELIANCE.NS,202.92251586914062,31184499,0.010906384991113885,0.019938047852531122,0.01557456275151272,1.2801674223948654,0.038758532204941076,-0.0027541611244248365,0.11640305102121007,1.4239827182114713,0.029365645600592506,0.021989278693793395,-0.01947677068693123,0.0025981219568949414,-0.0010384259418674594,-0.013574596672817785,0.18623715105333713,0.6075740153614468
2011-02-24,RELIANCE.NS,196.5126953125,32903650,-0.032097174541057906,0.02096842005444867,0.015719480306996395,1.3339130585071624,0.022806761871216885,-0.021712649451266386,0.06421719231167447,1.4850936409885034,0.010906384991113885,0.029365645600592506,0.021989278693793395,0.01032644882292205,-0.016152899369401737,-0.016621469021891305,0.16304850921078864,0.5902798889901311
2011-02-25,RELIANCE.NS,196.9305419921875,15101417,0.0021240514369807984,0.019464261616149125,0.015610801292031557,1.2468457737710454,0.058324521506529114,-0.022805155326630522,0.17336879091200483,0.6855165956760695,-0.032097174541057906,0.010906384991113885,0.029365645600592506,-0.01947677068693123,0.011383989148556064,-0.03201239051901114,-0.06709918228003676,0.5761285561225352
2011-02-28,RELIANCE.NS,196.5229034423828,22487428,-0.0020721063718649024,0.019469303028362382,0.015502238244557653,1.255902710384253,0.048896105223475095,-0.04638266138042757,0.1484237063801784,1.0143918666351406,0.0021240514369807984,-0.032097174541057906,0.010906384991113885,0.021989278693793395,0.005315511379386472,0.006876628356923945,-0.015470845962271865,0.5637626054065483
2011-03-01,RELIANCE.NS,201.53659057617188,12622459,0.025191974374068234,0.018877643999668424,0.015603655789589298,1.2098218682998325,0.10424342628342909,-0.01694992458488187,0.3074257953039197,0.5710571396513145,-0.0020721063718649024,0.0021240514369807984,-0.032097174541057906,0.029365645600592506,0.028981473612115383,-0.026230161219840512,0.11934480059471882,0.5628797338336148
2011-03-03,RELIANCE.NS,199.20298767089844,19518684,-0.011646612463933368,0.01837729088383623,0.015549720746868351,1.1818405734094832,0.06089236917002405,-0.041905423386769725,0.1939164698569254,0.8803204251169215,0.025191974374068234,-0.0020721063718649024,0.0021240514369807984,0.010906384991113885,0.0025981219568949414,0.028403394239404273,0.18918446484085885,0.5640029687905052
2011-03-04,RELIANCE.NS,200.18125915527344,15419957,0.004898908500446112,0.017694865848346505,0.015553439360805969,1.1376818617325788,0.04057636431359346,-0.047101616387458245,0.1410680333169258,0.6952814968390058,-0.011646612463933368,0.025191974374068234,-0.0020721063718649024,-0.032097174541057906,0.01032644882292205,0.0242345640700303,0.08549416947704787,0.5548322351609152
2011-03-07,RELIANCE.NS,199.13168334960938,11821324,-0.005256920630637918,0.01657052895730704,0.015554737219545584,1.0653043329131298,0.06201101292816702,-0.042623847020459404,0.22571737733723585,0.53435428568548,0.004898908500446112,-0.011646612463933368,0.025191974374068234,0.0021240514369807984,-0.01947677068693123,-0.025646457286956945,-0.04123450471367845,0.5378275505498433
2011-03-08,RELIANCE.NS,200.7417449951172,12057689,0.008052899904337281,0.01653765584375907,0.01544747429370299,1.0705734496998311,0.060169000909328085,0.00045704113697242477,0.22217795077696387,0.543758163336008,-0.005256920630637918,0.004898908500446112,-0.011646612463933368,-0.0020721063718649024,0.021989278693793395,0.009788862423457832,0.010565724568418157,0.5305729790646359
2011-03-09,RELIANCE.NS,202.5556640625,32473255,0.008995501872044419,0.01603390385439086,0.0152394426368868,1.0521319077366438,0.08587843863452416,-0.029348511194013494,0.3186063562855752,1.4300011630948828,0.008052899904337281,-0.005256920630637918,0.004898908500446112,0.025191974374068234,0.029365645600592506,-0.014965448179796368,0.08016189241726845,0.5099262425803395
2011-03-10,RELIANCE.NS,200.70098876953125,9853822,-0.009198550637400051,0.01627408609631801,0.01516958167206265,1.0728104734944333,0.07705359007218227,-0.05471559517248181,0.27643719491702684,0.43354512053329075,0.008995501872044419,0.008052899904337281,-0.005256920630637918,-0.011646612463933368,0.010906384991113885,-0.0010384259418674594,0.034802945288390674,0.4933638353295133
2011-03-11,RELIANCE.NS,202.18878173828125,15000438,0.007385641635143042,0.015599047682752777,0.015145896210316449,1.0299190926798818,0.10270659285798756,-0.05989097393754217,0.3733329017710891,0.6577754833211977,-0.009198550637400051,0.008995501872044419,0.008052899904337281,0.004898908500446112,-0.032097174541057906,-0.016152899369401737,0.13861139498501956,0.5008007805435573
2011-03-14,RELIANCE.NS,207.54896545410156,28811267,0.02616546589451798,0.016259203359774307,0.01522727434025965,1.0677684657448065,0.11912728678917728,-0.0337318292755352,0.4113845411613549,1.2477925221264552,0.007385641635143042,-0.009198550637400051,0.008995501872044419,-0.005256920630637918,0.0021240514369807984,0.011383989148556064,0.024486075245250302,0.49039313128243256
2011-03-15,RELIANCE.NS,211.4009552001953,56447390,0.01838930195093385,0.01650692568668666,0.015271025304843613,1.0809310676376818,0.1338545835864604,-0.018545616423042866,0.44118165922797675,2.350087764453074,0.02616546589451798,0.007385641635143042,-0.009198550637400051,0.008052899904337281,-0.0020721063718649024,0.005315511379386472,0.008977330370811621,0.47475299837231966
2011-03-16,RELIANCE.NS,213.408447265625,20605120,0.009451330396486258,0.015648721611422372,0.01509241854008565,1.0368597696823192,0.11192508137935953,-0.009131954245009788,0.40460577745486653,0.8506376434288293,0.01838930195093385,0.02616546589451798,0.007385641635143042,0.008995501872044419,0.025191974374068234,0.028981473612115383,-0.02715176530783147,0.4818201906581012
2011-03-17,RELIANCE.NS,210.0965576171875,12381790,-0.015640699052016635,0.01633130118516717,0.015133784669093904,1.0791286873876846,0.09182870306125279,-0.03941661019789411,0.31607721201752725,0.5152564513136875,0.009451330396486258,0.01838930195093385,0.02616546589451798,-0.009198550637400051,-0.011646612463933368,0.0025981219568949414,-0.05940264618314817,0.4895219081588765
2011-03-18,RELIANCE.NS,202.38241577148438,40501886,-0.03740816818000076,0.01873034421047936,0.015302194322078395,1.2240299538906483,0.04093503639609941,-0.05970352942944657,0.12915495008463673,1.6652697074947704,-0.015640699052016635,0.009451330396486258,0.01838930195093385,0.007385641635143042,0.004898908500446112,0.01032644882292205,-0.030311945832166162,0.5171180055531608
2011-03-21,RELIANCE.NS,201.83212280273438,15546778,-0.002722778407023337,0.01808242563612494,0.015303188061082796,1.1816116722835004,0.058521766554900045,-0.06522559673424322,0.19099973803344344,0.6425034673634651,-0.03740816818000076,-0.015640699052016635,0.009451330396486258,0.02616546589451798,-0.005256920630637918,-0.01947677068693123,0.10522371366173484,0.537139710700204
2011-03-22,RELIANCE.NS,203.73773193359375,9793572,0.009397262306592226,0.01759332332290618,0.015231935465841293,1.1550287461734896,0.0452764110048971,-0.05666700154879456,0.15734052850564695,0.4074618018779257,-0.002722778407023337,-0.03740816818000076,-0.015640699052016635,0.01838930195093385,0.008052899904337281,0.021989278693793395,0.13472514533359448,0.5395590286583559
2011-03-23,RELIANCE.NS,206.50953674316406,11419987,0.01351305517097896,0.016636784223698766,0.015240712859809382,1.0916014478280018,0.02883672228093892,-0.03980093360705139,0.109104463960598,0.4779359088053723,0.009397262306592226,-0.002722778407023337,-0.03740816818000076,0.009451330396486258,0.008995501872044419,0.029365645600592506,0.19735829922966736,0.5386329699969745
2011-03-24,RELIANCE.NS,205.90829467773438,11233928,-0.0029156959062717003,0.01650863127221464,0.015223694015560707,1.0844037758076686,0.014713886213194804,-0.035881297938795687,0.0580308950843553,0.47408288078919064,0.01351305517097896,0.009397262306592226,-0.002722778407023337,-0.015640699052016635,-0.009198550637400051,0.010906384991113885,0.01597587021884069,0.5277030419351303
2011-03-25,RELIANCE.NS,209.2303924560547,15392440,0.016005102861344492,0.014899920488062277,0.015254728765858464,0.976741095614215,0.06471692387777117,-0.020980264704227647,0.2629589304041462,0.6538823553508843,-0.0029156959062717003,0.01351305517097896,0.009397262306592226,-0.03740816818000076,0.007385641635143042,-0.032097174541057906,0.08530548586953465,0.530741793821465
2011-03-28,RELIANCE.NS,209.04693603515625,19079527,-0.0008771999827197253,0.014925733742308258,0.015104439096433563,0.9881686865043866,0.061526231128990805,-0.02425804981233126,0.2517460790499047,0.8141488267137981,0.016005102861344492,-0.0029156959062717003,0.01351305517097896,-0.002722778407023337,0.02616546589451798,0.0021240514369807984,-0.052523642874141845,0.5184675861701449
2011-03-29,RELIANCE.NS,208.4457550048828,18101992,-0.0028799615356185655,0.014941226025500243,0.01506111112067779,0.992040089591202,0.06066901798036772,-0.03395666096546479,0.2467326029857646,0.7731023690223691,-0.0008771999827197253,0.016005102861344492,-0.0029156959062717003,0.009397262306592226,0.01838930195093385,-0.0020721063718649024,0.17480261736620267,0.5296572910744918
2011-03-30,RELIANCE.NS,210.43284606933594,12257428,0.009487741629067518,0.01409948244251181,0.01507554445745281,0.9352552726904354,0.04414213551857071,-0.021883443578596395,0.19640106274357488,0.5242931358649275,-0.0028799615356185655,-0.0008771999827197253,0.016005102861344492,0.01351305517097896,0.009451330396486258,0.025191974374068234,0.09888192815403585,0.5253112388851081
2011-03-31,RELIANCE.NS,213.81613159179688,31502965,0.015949866354257623,0.01402738741201292,0.015108887396759581,0.9284196144728294,0.07335805597976619,-0.02599536792468571,0.31530502891515094,1.3285894064958856,0.009487741629067518,-0.0028799615356185655,-0.0008771999827197253,-0.0029156959062717003,-0.015640699052016635,-0.011646612463933368,0.11999519917205802,0.525901528693324
2011-04-01,RELIANCE.NS,211.22772216796875,18772571,-0.01217964404713342,0.014453642043933117,0.015106156905077073,0.9568047078258104,0.05518230357481646,-0.036623830369208576,0.2303448741065852,0.7948683246077919,0.015949866354257623,0.009487741629067518,-0.0028799615356185655,0.016005102861344492,-0.03740816818000076,0.004898908500446112,0.05583090976427284,0.5198452531756328
2011-04-04,RELIANCE.NS,214.13198852539062,13111730,0.013655790225141127,0.01452515344944854,0.01509527504454133,0.9622317848856318,0.07532857114176883,-0.03219422991831267,0.3011451394219959,0.5687750204455666,-0.01217964404713342,0.015949866354257623,0.009487741629067518,-0.0008771999827197253,-0.002722778407023337,-0.005256920630637918,-0.0035263044934229723,0.5138868582309385
2011-04-05,RELIANCE.NS,213.52056884765625,10756797,-0.0028594244733922006,0.014555242997441062,0.015077478544555928,0.9653632040946639,0.06365802914012675,-0.01666042649072741,0.2617954778413853,0.47019851411056,0.013655790225141127,-0.01217964404713342,0.015949866354257623,-0.0028799615356185655,0.009397262306592226,0.008052899904337281,0.007988218572536867,0.5056991693305244
2011-04-06,RELIANCE.NS,212.94992065429688,9083271,-0.0026761454683345257,0.01453979754574187,0.015078141434733452,0.9642964027548201,0.05131555634301921,0.011031020997538388,0.2185091804919358,0.4016667024941084,-0.0028594244733922006,0.013655790225141127,-0.01217964404713342,0.009487741629067518,0.01351305517097896,0.008995501872044419,0.0758066743581021,0.5046882973965023
2011-04-07,RELIANCE.NS,212.34866333007812,10163661,-0.002827461681863475,0.014338350890973307,0.015075681356285791,0.9510914002566753,0.058034963514415505,0.0277680518037422,0.2514851733053606,0.45351797110174913,-0.0026761454683345257,-0.0028594244733922006,0.013655790225141127,0.015949866354257623,-0.0029156959062717003,-0.009198550637400051,0.09072697065777524,0.5063992677203725
2011-04-08,RELIANCE.NS,208.68011474609375,11995738,-0.017427034064472678,0.01498161132306182,0.015119217445137204,0.9908985949454915,0.0321053074854325,-0.006693747870549105,0.13385210873643202,0.5430755680008634,-0.002827461681863475,-0.0026761454683345257,-0.0028594244733922006,-0.01217964404713342,0.016005102861344492,0.007385641635143042,0.04884755092826755,0.5057034039273038
2011-04-11,RELIANCE.NS,204.88925170898438,11296579,-0.018332930427646422,0.014432423863099028,0.015155399638450778,0.9522958290378903,-0.0128148735374225,-0.009898053791744466,0.05667770152048168,0.5220871846770629,-0.017427034064472678,-0.002827461681863475,-0.0026761454683345257,0.013655790225141127,-0.0008771999827197253,0.02616546589451798,-0.07674517057393941,0.5050540061683202
2011-04-13,RELIANCE.NS,208.25210571289062,19116564,0.016279794869626205,0.014293031664593574,0.015092466040273136,0.947030897830326,-0.014895152599110784,0.020269544430695063,0.06780782104988876,0.8886042100763969,-0.018332930427646422,-0.017427034064472678,-0.002827461681863475,-0.0028594244733922006,-0.0028799615356185655,0.01838930195093385,0.14245799307214477,0.5213428730563818
2011-04-15,RELIANCE.NS,208.07887268066406,14174275,-0.0008321890573338437,0.014090252323337557,0.015020533046821029,0.9380660645941352,-0.02497358775272529,0.02309835615912159,0.11948756491732694,0.6737292670412023,0.016279794869626205,-0.018332930427646422,-0.017427034064472678,-0.0026761454683345257,0.009487741629067518,0.009451330396486258,0.0452426945211383,0.5160527024490853
2011-04-18,RELIANCE.NS,205.67391967773438,14793743,-0.01162520293342398,0.013901972871103953,0.014967612258445763,0.9288036482411881,-0.02105050168176259,0.01437405041509865,0.10121227612909714,0.7124332675512053,-0.0008321890573338437,0.016279794869626205,-0.018332930427646422,-0.002827461681863475,0.015949866354257623,-0.015640699052016635,-0.0028610354134519437,0.5128285731958722
2011-04-19,RELIANCE.NS,206.18341064453125,12022958,0.0024741151324973697,0.010964303236033347,0.014943902393538582,0.733697460495598,0.018781250626727752,0.03213769274713685,0.10415966281141022,0.581814283504129,-0.01162520293342398,-0.0008321890573338437,0.016279794869626205,-0.017427034064472678,-0.01217964404713342,-0.03740816818000076,0.11400688844730927,0.521925897614511
2011-04-20,RELIANCE.NS,209.08767700195312,10315413,0.013987555578618747,0.01130273923400346,0.014970786285260681,0.7549863459831395,0.03594846102030114,0.05779226102703072,0.18677748928631752,0.5042584566643105,0.0024741151324973697,-0.01162520293342398,-0.0008321890573338437,-0.018332930427646422,0.013655790225141127,-0.002722778407023337,0.2560853149823214,0.5254943424850778
2011-04-21,RELIANCE.NS,212.08370971679688,14934401,0.014227382708491935,0.011523822053217338,0.0150054948558158,0.7679734766461873,0.04096432066851219,0.05451954027313932,0.20898171836935558,0.7298046423777953,0.013987555578618747,0.0024741151324973697,-0.01162520293342398,0.016279794869626205,-0.0028594244733922006,0.009397262306592226,0.22882585903165364,0.5218155841200403
2011-04-25,RELIANCE.NS,205.71466064453125,18138998,-0.030490987800488766,0.013278625887984053,0.015153222908074927,0.8762905402063392,-0.0038491011658284835,0.03885333204083952,0.018258891189374352,0.8877464710595857,0.014227382708491935,0.013987555578618747,0.0024741151324973697,-0.0008321890573338437,-0.0026761454683345257,0.01351305517097896,0.028008914899099558,0.515028745488146
2011-04-26,RELIANCE.NS,204.04347229003906,17652410,-0.008156995487927374,0.013386475134146139,0.015104517132162636,0.8862564103847979,-0.0090565675880806,0.044496698033660964,0.04180879403354132,0.8816893945599431,-0.030490987800488766,0.014227382708491935,0.013987555578618747,-0.01162520293342398,-0.002827461681863475,-0.0029156959062717003,0.2628210240298553,0.5334212778947199
2011-04-27,RELIANCE.NS,200.97610473632812,24710243,-0.01514705151948104,0.013181250513377317,0.015138905021990343,0.870687179438051,-0.039450710878249806,0.04603785812396244,0.18612174933862546,1.2387098956989757,-0.008156995487927374,-0.030490987800488766,0.014227382708491935,0.0024741151324973697,-0.017427034064472678,0.016005102861344492,0.09593087029621249,0.5275531969031324
2011-04-28,RELIANCE.NS,198.1839141845703,35712321,-0.01399055999373342,0.013445306293128113,0.015169465818065175,0.8863401292032461,-0.05196451120794743,0.06506026961524958,0.23133684039158864,1.7624948303059302,-0.01514705151948104,-0.008156995487927374,-0.030490987800488766,0.013987555578618747,-0.018332930427646422,-0.0008771999827197253,0.24032318983790407,0.545577371084806
2011-04-29,RELIANCE.NS,200.49713134765625,14936357,0.01160448006177167,0.013818223308554912,0.015193122777271294,0.9095051432893564,-0.03813281617100028,0.07010763883148474,0.16331793230087788,0.7483828165074661,-0.01399055999373342,-0.01514705151948104,-0.008156995487927374,0.014227382708491935,0.016279794869626205,-0.0028799615356185655,0.03068388634332599,0.5363323454800784
2011-05-02,RELIANCE.NS,196.6248016357422,13609544,-0.019502586618909263,0.014074095448673772,0.015203154711107923,0.9257351987867871,-0.06561734392474128,0.0773311388756932,0.27312985412131724,0.6913648179933124,0.01160448006177167,-0.01399055999373342,-0.01514705151948104,-0.030490987800488766,-0.0008321890573338437,0.009487741629067518,0.015643613305321595,0.5322963773390151
2011-05-03,RELIANCE.NS,192.3753662109375,22028515,-0.02184885674453945,0.013876377511811054,0.015276221274095983,0.9083645269881855,-0.10027664994796848,0.02453060777706373,0.4169649915369112,1.1066947713944844,-0.019502586618909263,0.01160448006177167,-0.01399055999373342,-0.008156995487927374,-0.01162520293342398,0.015949866354257623,0.15604153380775768,0.530145326763237
2011-05-04,RELIANCE.NS,193.13966369628906,11668233,0.003965077506223772,0.013923601089647467,0.015277759033717147,0.9113640985512907,-0.08563297604135511,0.003972948826064915,0.3647013290433774,0.5876333513788433,-0.02184885674453945,-0.019502586618909263,0.01160448006177167,-0.01514705151948104,0.0024741151324973697,-0.01217964404713342,0.20957235409106598,0.5241221532640948
2011-05-05,RELIANCE.NS,195.39556884765625,19582976,0.011612488716936573,0.01379041413277958,0.015288060144701231,0.902038192043565,-0.08749939608164947,0.04208553105661195,0.3827778491295842,0.9824391922196565,0.003965077506223772,-0.02184885674453945,-0.019502586618909263,-0.01399055999373342,0.013987555578618747,0.013655790225141127,0.20594664434701757,0.5208439165959213
2011-05-06,RELIANCE.NS,196.44456481933594,12916462,0.0053542166182983355,0.013965488500571988,0.015287698067608201,0.9135115331825051,-0.07997357875392219,0.037474482567882994,0.34576522236973783,0.6563660485736494,0.011612488716936573,0.003965077506223772,-0.02184885674453945,0.01160448006177167,0.014227382708491935,-0.0028594244733922006,0.1365618239416572,0.5160382907675085
2011-05-09,RELIANCE.NS,197.31874084472656,8012908,0.00444011643028854,0.014095537614632059,0.015290580772689811,0.9218444887199972,-0.0734030788156338,0.05780387437444978,0.3145761610533644,0.44366917077684115,0.0053542166182983355,0.011612488716936573,0.003965077506223772,-0.019502586618909263,-0.030490987800488766,-0.0026761454683345257,0.03447425597487263,0.5159295644071463
